,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4441,2008,1,4,5,1214.0,1210,1330.0,1340,WN,3316,N250WN,76.0,90.0,64.0,-10.0,4.0,MHT,PHL,290,3.0,9.0,0,,0,,,,,
4442,2008,1,4,5,1853.0,1855,2023.0,2025,WN,3685,N442WN,90.0,90.0,66.0,-2.0,-2.0,MHT,PHL,290,14.0,10.0,0,,0,,,,,
4443,2008,1,4,5,1643.0,1635,2015.0,2030,WN,1033,N708SA,332.0,355.0,317.0,-15.0,8.0,MHT,PHX,2279,6.0,9.0,0,,0,,,,,
4444,2008,1,4,5,757.0,755,1105.0,1125,WN,3241,N688SW,188.0,210.0,173.0,-20.0,2.0,MHT,TPA,1204,4.0,11.0,0,,0,,,,,
4445,2008,1,4,5,1357.0,1350,1705.0,1725,WN,3516,N245WN,188.0,215.0,168.0,-20.0,7.0,MHT,TPA,1204,11.0,9.0,0,,0,,,,,
4446,2008,1,4,5,1920.0,1920,2018.0,2035,WN,41,N769SW,58.0,75.0,47.0,-17.0,0.0,MSY,BHM,321,3.0,8.0,0,,0,,,,,
4447,2008,1,4,5,1128.0,1120,1229.0,1235,WN,521,N607SW,61.0,75.0,52.0,-6.0,8.0,MSY,BHM,321,2.0,7.0,0,,0,,,,,
4448,2008,1,4,5,758.0,800,855.0,915,WN,1317,N289CT,57.0,75.0,49.0,-20.0,-2.0,MSY,BHM,321,2.0,6.0,0,,0,,,,,
4449,2008,1,4,5,1620.0,1615,1742.0,1740,WN,762,N255WN,82.0,85.0,71.0,2.0,5.0,MSY,BNA,471,4.0,7.0,0,,0,,,,,
4450,2008,1,4,5,736.0,735,906.0,855,WN,3676,N520SW,90.0,80.0,76.0,11.0,1.0,MSY,BNA,471,5.0,9.0,0,,0,,,,,
4451,2008,1,4,5,829.0,825,1148.0,1140,WN,432,N622SW,139.0,135.0,132.0,8.0,4.0,MSY,BWI,998,2.0,5.0,0,,0,,,,,
4452,2008,1,4,5,647.0,650,811.0,815,WN,110,N507SW,84.0,85.0,74.0,-4.0,-3.0,MSY,DAL,437,6.0,4.0,0,,0,,,,,
4453,2008,1,4,5,1750.0,1745,1912.0,1910,WN,426,N321SW,82.0,85.0,71.0,2.0,5.0,MSY,DAL,437,3.0,8.0,0,,0,,,,,
4454,2008,1,4,5,858.0,855,1022.0,1020,WN,467,N310SW,84.0,85.0,73.0,2.0,3.0,MSY,DAL,437,4.0,7.0,0,,0,,,,,
4455,2008,1,4,5,1507.0,1505,1631.0,1630,WN,1936,N791SW,84.0,85.0,74.0,1.0,2.0,MSY,DAL,437,4.0,6.0,0,,0,,,,,
4456,2008,1,4,5,1159.0,1200,1324.0,1325,WN,2101,N272WN,85.0,85.0,74.0,-1.0,-1.0,MSY,DAL,437,4.0,7.0,0,,0,,,,,
4457,2008,1,4,5,2033.0,2035,2155.0,2200,WN,3134,N269WN,82.0,85.0,73.0,-5.0,-2.0,MSY,DAL,437,2.0,7.0,0,,0,,,,,
4458,2008,1,4,5,1205.0,1205,1448.0,1445,WN,1194,N642WN,103.0,100.0,90.0,3.0,0.0,MSY,FLL,673,4.0,9.0,0,,0,,,,,
4459,2008,1,4,5,1356.0,1355,1459.0,1505,WN,223,N203WN,63.0,70.0,52.0,-6.0,1.0,MSY,HOU,303,3.0,8.0,0,,0,,,,,
4460,2008,1,4,5,1928.0,1930,2035.0,2040,WN,570,N510SW,67.0,70.0,55.0,-5.0,-2.0,MSY,HOU,303,3.0,9.0,0,,0,,,,,
4461,2008,1,4,5,2105.0,2100,2208.0,2205,WN,623,N757LV,63.0,65.0,52.0,3.0,5.0,MSY,HOU,303,3.0,8.0,0,,0,,,,,
4462,2008,1,4,5,1144.0,1135,1249.0,1245,WN,689,N443WN,65.0,70.0,54.0,4.0,9.0,MSY,HOU,303,3.0,8.0,0,,0,,,,,
4463,2008,1,4,5,1645.0,1645,1749.0,1755,WN,1192,N470WN,64.0,70.0,53.0,-6.0,0.0,MSY,HOU,303,3.0,8.0,0,,0,,,,,
4464,2008,1,4,5,940.0,945,1043.0,1055,WN,1343,N512SW,63.0,70.0,55.0,-12.0,-5.0,MSY,HOU,303,2.0,6.0,0,,0,,,,,
4465,2008,1,4,5,750.0,740,853.0,850,WN,1481,N755SA,63.0,70.0,53.0,3.0,10.0,MSY,HOU,303,3.0,7.0,0,,0,,,,,
4466,2008,1,4,5,1841.0,1840,1947.0,1950,WN,1950,N235WN,66.0,70.0,52.0,-3.0,1.0,MSY,HOU,303,3.0,11.0,0,,0,,,,,
4467,2008,1,4,5,901.0,905,1002.0,1015,WN,2089,N503SW,61.0,70.0,53.0,-13.0,-4.0,MSY,HOU,303,2.0,6.0,0,,0,,,,,
4468,2008,1,4,5,1539.0,1540,1648.0,1650,WN,3321,N723SW,69.0,70.0,56.0,-2.0,-1.0,MSY,HOU,303,5.0,8.0,0,,0,,,,,
4469,2008,1,4,5,625.0,630,728.0,740,WN,3502,N392SW,63.0,70.0,53.0,-12.0,-5.0,MSY,HOU,303,4.0,6.0,0,,0,,,,,
4470,2008,1,4,5,840.0,840,1034.0,1040,WN,125,N226WN,234.0,240.0,223.0,-6.0,0.0,MSY,LAS,1501,5.0,6.0,0,,0,,,,,
4471,2008,1,4,5,1650.0,1635,1843.0,1835,WN,1254,N482WN,233.0,240.0,218.0,8.0,15.0,MSY,LAS,1501,6.0,9.0,0,,0,,,,,
4472,2008,1,4,5,621.0,625,849.0,905,WN,458,N268WN,88.0,100.0,74.0,-16.0,-4.0,MSY,MCO,550,7.0,7.0,0,,0,,,,,
4473,2008,1,4,5,1402.0,1400,1634.0,1640,WN,1170,N336SW,92.0,100.0,78.0,-6.0,2.0,MSY,MCO,550,7.0,7.0,0,,0,,,,,
4474,2008,1,4,5,2041.0,2010,2310.0,2245,WN,2624,N683SW,89.0,95.0,73.0,25.0,31.0,MSY,MCO,550,6.0,10.0,0,,0,3.0,0.0,0.0,0.0,22.0
4475,2008,1,4,5,1141.0,1145,1409.0,1425,WN,3067,N202WN,88.0,100.0,75.0,-16.0,-4.0,MSY,MCO,550,5.0,8.0,0,,0,,,,,
4476,2008,1,4,5,1645.0,1645,1854.0,1855,WN,714,N246LV,129.0,130.0,115.0,-1.0,0.0,MSY,MDW,825,4.0,10.0,0,,0,,,,,
4477,2008,1,4,5,1231.0,1230,1501.0,1510,WN,169,N550WN,210.0,220.0,197.0,-9.0,1.0,MSY,PHX,1301,5.0,8.0,0,,0,,,,,
4478,2008,1,4,5,1610.0,1610,1830.0,1830,WN,85,N662SW,80.0,80.0,67.0,0.0,0.0,MSY,TPA,487,5.0,8.0,0,,0,,,,,
4479,2008,1,4,5,1241.0,1240,1501.0,1505,WN,788,N776WN,80.0,85.0,67.0,-4.0,1.0,MSY,TPA,487,5.0,8.0,0,,0,,,,,
4480,2008,1,4,5,630.0,630,843.0,855,WN,806,N282WN,73.0,85.0,65.0,-12.0,0.0,MSY,TPA,487,4.0,4.0,0,,0,,,,,
4481,2008,1,4,5,1105.0,1055,1417.0,1410,WN,45,N306SW,132.0,135.0,108.0,7.0,10.0,OAK,ABQ,889,4.0,20.0,0,,0,,,,,
4482,2008,1,4,5,713.0,700,1025.0,1015,WN,406,N648SW,132.0,135.0,114.0,10.0,13.0,OAK,ABQ,889,4.0,14.0,0,,0,,,,,
4483,2008,1,4,5,1949.0,1920,2250.0,2230,WN,527,N447WN,121.0,130.0,104.0,20.0,29.0,OAK,ABQ,889,4.0,13.0,0,,0,5.0,0.0,0.0,0.0,15.0
4484,2008,1,4,5,1146.0,1120,1756.0,1730,WN,882,N214WN,250.0,250.0,231.0,26.0,26.0,OAK,BNA,1959,6.0,13.0,0,,0,19.0,0.0,0.0,0.0,7.0
4485,2008,1,4,5,1034.0,1010,1300.0,1240,WN,783,N396SW,86.0,90.0,62.0,20.0,24.0,OAK,BOI,511,3.0,21.0,0,,0,4.0,0.0,0.0,0.0,16.0
4486,2008,1,4,5,2007.0,1935,2223.0,2200,WN,2612,N434WN,76.0,85.0,60.0,23.0,32.0,OAK,BOI,511,3.0,13.0,0,,0,0.0,0.0,0.0,0.0,23.0
4487,2008,1,4,5,1657.0,1615,1759.0,1720,WN,346,N477WN,62.0,65.0,54.0,39.0,42.0,OAK,BUR,325,3.0,5.0,0,,0,0.0,0.0,0.0,0.0,39.0
4488,2008,1,4,5,1930.0,1855,2050.0,2000,WN,444,N690SW,80.0,65.0,61.0,50.0,35.0,OAK,BUR,325,2.0,17.0,0,,0,0.0,0.0,15.0,0.0,35.0
4489,2008,1,4,5,1522.0,1445,1625.0,1550,WN,481,N779SW,63.0,65.0,54.0,35.0,37.0,OAK,BUR,325,2.0,7.0,0,,0,21.0,0.0,0.0,0.0,14.0
4490,2008,1,4,5,1208.0,1135,1311.0,1240,WN,891,N213WN,63.0,65.0,49.0,31.0,33.0,OAK,BUR,325,2.0,12.0,0,,0,19.0,0.0,0.0,0.0,12.0
4491,2008,1,4,5,2104.0,2015,2210.0,2120,WN,1150,N789SW,66.0,65.0,58.0,50.0,49.0,OAK,BUR,325,2.0,6.0,0,,0,9.0,0.0,1.0,0.0,40.0
4492,2008,1,4,5,948.0,930,1110.0,1035,WN,1171,N690SW,82.0,65.0,48.0,35.0,18.0,OAK,BUR,325,2.0,32.0,0,,0,0.0,0.0,17.0,0.0,18.0
4493,2008,1,4,5,1851.0,1705,1956.0,1810,WN,1219,N346SW,65.0,65.0,52.0,106.0,106.0,OAK,BUR,325,2.0,11.0,0,,0,0.0,0.0,0.0,0.0,106.0
4494,2008,1,4,5,707.0,700,806.0,805,WN,1241,N695SW,59.0,65.0,47.0,1.0,7.0,OAK,BUR,325,2.0,10.0,0,,0,,,,,
4495,2008,1,4,5,1544.0,1520,1649.0,1625,WN,1311,N658SW,65.0,65.0,55.0,24.0,24.0,OAK,BUR,325,3.0,7.0,0,,0,24.0,0.0,0.0,0.0,0.0
4496,2008,1,4,5,1405.0,1310,1509.0,1415,WN,2283,N427WN,64.0,65.0,53.0,54.0,55.0,OAK,BUR,325,2.0,9.0,0,,0,28.0,0.0,0.0,0.0,26.0
4497,2008,1,4,5,,1035,,1140,WN,2459,,,65.0,,,,OAK,BUR,325,,,1,A,0,,,,,
4498,2008,1,4,5,1815.0,1750,1919.0,1855,WN,2550,N774SW,64.0,65.0,50.0,24.0,25.0,OAK,BUR,325,2.0,12.0,0,,0,0.0,0.0,12.0,0.0,12.0
4499,2008,1,4,5,,1220,,1325,WN,2614,,,65.0,,,,OAK,BUR,325,,,1,B,0,,,,,
4500,2008,1,4,5,1950.0,1930,2056.0,2035,WN,2732,N705SW,66.0,65.0,51.0,21.0,20.0,OAK,BUR,325,2.0,13.0,0,,0,0.0,0.0,1.0,0.0,20.0
4501,2008,1,4,5,,855,,1000,WN,3581,,,65.0,,,,OAK,BUR,325,,,1,A,0,,,,,
4502,2008,1,4,5,2151.0,2050,2258.0,2155,WN,3589,N392SW,67.0,65.0,51.0,63.0,61.0,OAK,BUR,325,2.0,14.0,0,,0,11.0,0.0,2.0,0.0,50.0
4503,2008,1,4,5,808.0,805,913.0,910,WN,3772,N279WN,65.0,65.0,48.0,3.0,3.0,OAK,BUR,325,2.0,15.0,0,,0,,,,,
4504,2008,1,4,5,1357.0,1310,1704.0,1635,WN,494,N709SW,127.0,145.0,114.0,29.0,47.0,OAK,DEN,957,6.0,7.0,0,,0,10.0,0.0,0.0,0.0,19.0
4505,2008,1,4,5,1710.0,1650,2015.0,2015,WN,497,N201LV,125.0,145.0,110.0,0.0,20.0,OAK,DEN,957,7.0,8.0,0,,0,,,,,
4506,2008,1,4,5,1934.0,1910,2245.0,2235,WN,1426,N751SW,131.0,145.0,110.0,10.0,24.0,OAK,DEN,957,6.0,15.0,0,,0,,,,,
4507,2008,1,4,5,627.0,630,950.0,955,WN,1502,N383SW,143.0,145.0,116.0,-5.0,-3.0,OAK,DEN,957,6.0,21.0,0,,0,,,,,
4508,2008,1,4,5,1049.0,1015,1400.0,1340,WN,1760,N370SW,131.0,145.0,114.0,20.0,34.0,OAK,DEN,957,5.0,12.0,0,,0,14.0,0.0,0.0,0.0,6.0
4509,2008,1,4,5,2004.0,1940,2150.0,2140,WN,223,N203WN,106.0,120.0,86.0,10.0,24.0,OAK,GEG,723,5.0,15.0,0,,0,,,,,
4510,2008,1,4,5,1017.0,935,1206.0,1135,WN,2639,N281WN,109.0,120.0,89.0,31.0,42.0,OAK,GEG,723,4.0,16.0,0,,0,23.0,0.0,0.0,0.0,8.0
4511,2008,1,4,5,1644.0,1520,2211.0,2100,WN,78,N455WN,207.0,220.0,191.0,71.0,84.0,OAK,HOU,1642,4.0,12.0,0,,0,12.0,0.0,0.0,0.0,59.0
4512,2008,1,4,5,1112.0,1050,1640.0,1630,WN,506,N257WN,208.0,220.0,192.0,10.0,22.0,OAK,HOU,1642,2.0,14.0,0,,0,,,,,
4513,2008,1,4,5,1621.0,1500,1733.0,1625,WN,302,N780SW,72.0,85.0,62.0,68.0,81.0,OAK,LAS,407,3.0,7.0,0,,0,18.0,0.0,0.0,0.0,50.0
4514,2008,1,4,5,2133.0,2040,2250.0,2205,WN,428,N384SW,77.0,85.0,63.0,45.0,53.0,OAK,LAS,407,5.0,9.0,0,,0,16.0,0.0,0.0,0.0,29.0
4515,2008,1,4,5,1303.0,1245,1429.0,1410,WN,500,N602SW,86.0,85.0,67.0,19.0,18.0,OAK,LAS,407,6.0,13.0,0,,0,0.0,0.0,2.0,0.0,17.0
4516,2008,1,4,5,713.0,700,830.0,825,WN,565,N402WN,77.0,85.0,62.0,5.0,13.0,OAK,LAS,407,4.0,11.0,0,,0,,,,,
4517,2008,1,4,5,1029.0,1010,1149.0,1135,WN,752,N609SW,80.0,85.0,59.0,14.0,19.0,OAK,LAS,407,9.0,12.0,0,,0,,,,,
4518,2008,1,4,5,836.0,830,953.0,955,WN,762,N255WN,77.0,85.0,61.0,-2.0,6.0,OAK,LAS,407,6.0,10.0,0,,0,,,,,
4519,2008,1,4,5,2021.0,1945,2145.0,2105,WN,890,N748SW,84.0,80.0,65.0,40.0,36.0,OAK,LAS,407,4.0,15.0,0,,0,1.0,0.0,4.0,0.0,35.0
4520,2008,1,4,5,627.0,630,754.0,755,WN,1034,N292WN,87.0,85.0,59.0,-1.0,-3.0,OAK,LAS,407,4.0,24.0,0,,0,,,,,
4521,2008,1,4,5,1454.0,1355,1624.0,1520,WN,1585,N782SA,90.0,85.0,60.0,64.0,59.0,OAK,LAS,407,6.0,24.0,0,,0,0.0,23.0,5.0,0.0,36.0
4522,2008,1,4,5,1203.0,1125,1329.0,1250,WN,1918,N680AA,86.0,85.0,64.0,39.0,38.0,OAK,LAS,407,9.0,13.0,0,,0,24.0,0.0,1.0,0.0,14.0
4523,2008,1,4,5,1620.0,1540,1750.0,1705,WN,2632,N452WN,90.0,85.0,68.0,45.0,40.0,OAK,LAS,407,8.0,14.0,0,,0,17.0,0.0,5.0,0.0,23.0
4524,2008,1,4,5,1643.0,1630,1806.0,1755,WN,3327,N483WN,83.0,85.0,60.0,11.0,13.0,OAK,LAS,407,7.0,16.0,0,,0,,,,,
4525,2008,1,4,5,2145.0,2120,2258.0,2245,WN,3396,N402WN,73.0,85.0,60.0,13.0,25.0,OAK,LAS,407,5.0,8.0,0,,0,,,,,
4526,2008,1,4,5,1751.0,1745,1914.0,1910,WN,3940,N495WN,83.0,85.0,66.0,4.0,6.0,OAK,LAS,407,9.0,8.0,0,,0,,,,,
4527,2008,1,4,5,,1200,,1315,WN,75,,,75.0,,,,OAK,LAX,337,,,1,A,0,,,,,
4528,2008,1,4,5,927.0,900,1059.0,1020,WN,96,N327SW,92.0,80.0,54.0,39.0,27.0,OAK,LAX,337,10.0,28.0,0,,0,0.0,0.0,25.0,0.0,14.0
4529,2008,1,4,5,658.0,700,807.0,815,WN,224,N772SW,69.0,75.0,47.0,-8.0,-2.0,OAK,LAX,337,8.0,14.0,0,,0,,,,,
4530,2008,1,4,5,1705.0,1530,1827.0,1645,WN,230,N639SW,82.0,75.0,60.0,102.0,95.0,OAK,LAX,337,8.0,14.0,0,,0,0.0,0.0,10.0,0.0,92.0
4531,2008,1,4,5,2052.0,2000,2222.0,2120,WN,252,N641SW,90.0,80.0,53.0,62.0,52.0,OAK,LAX,337,7.0,30.0,0,,0,0.0,0.0,16.0,0.0,46.0
4532,2008,1,4,5,844.0,830,954.0,945,WN,304,N646SW,70.0,75.0,52.0,9.0,14.0,OAK,LAX,337,5.0,13.0,0,,0,,,,,
4533,2008,1,4,5,,730,,845,WN,367,,,75.0,,,,OAK,LAX,337,,,1,A,0,,,,,
4534,2008,1,4,5,1556.0,1500,1704.0,1615,WN,495,N743SW,68.0,75.0,53.0,49.0,56.0,OAK,LAX,337,6.0,9.0,0,,0,9.0,0.0,0.0,0.0,40.0
4535,2008,1,4,5,1407.0,1300,1522.0,1415,WN,746,N667SW,75.0,75.0,56.0,67.0,67.0,OAK,LAX,337,4.0,15.0,0,,0,0.0,0.0,0.0,0.0,67.0
4536,2008,1,4,5,1927.0,1730,2040.0,1845,WN,925,N633SW,73.0,75.0,55.0,115.0,117.0,OAK,LAX,337,2.0,16.0,0,,0,0.0,0.0,115.0,0.0,0.0
4537,2008,1,4,5,1410.0,1400,1527.0,1515,WN,1107,N279WN,77.0,75.0,54.0,12.0,10.0,OAK,LAX,337,5.0,18.0,0,,0,,,,,
4538,2008,1,4,5,2117.0,2100,2249.0,2215,WN,1192,N470WN,92.0,75.0,57.0,34.0,17.0,OAK,LAX,337,6.0,29.0,0,,0,0.0,0.0,30.0,0.0,4.0
4539,2008,1,4,5,1917.0,1830,2039.0,1945,WN,1485,N658SW,82.0,75.0,56.0,54.0,47.0,OAK,LAX,337,8.0,18.0,0,,0,22.0,0.0,7.0,0.0,25.0
4540,2008,1,4,5,1642.0,1600,1800.0,1715,WN,1671,N693SW,78.0,75.0,60.0,45.0,42.0,OAK,LAX,337,7.0,11.0,0,,0,15.0,0.0,3.0,0.0,27.0
4541,2008,1,4,5,610.0,600,721.0,715,WN,2111,N636WN,71.0,75.0,48.0,6.0,10.0,OAK,LAX,337,10.0,13.0,0,,0,,,,,
4542,2008,1,4,5,2009.0,1700,2131.0,1815,WN,2208,N386SW,82.0,75.0,53.0,196.0,189.0,OAK,LAX,337,9.0,20.0,0,,0,0.0,0.0,21.0,0.0,175.0
4543,2008,1,4,5,1015.0,1000,1132.0,1115,WN,2624,N683SW,77.0,75.0,58.0,17.0,15.0,OAK,LAX,337,4.0,15.0,0,,0,0.0,0.0,2.0,0.0,15.0
4544,2008,1,4,5,1135.0,1100,1241.0,1215,WN,2733,N637SW,66.0,75.0,51.0,26.0,35.0,OAK,LAX,337,4.0,11.0,0,,0,11.0,0.0,0.0,0.0,15.0
4545,2008,1,4,5,814.0,800,922.0,915,WN,3245,N385SW,68.0,75.0,51.0,7.0,14.0,OAK,LAX,337,4.0,13.0,0,,0,,,,,
4546,2008,1,4,5,1901.0,1800,2014.0,1915,WN,3394,N677AA,73.0,75.0,53.0,59.0,61.0,OAK,LAX,337,5.0,15.0,0,,0,0.0,0.0,59.0,0.0,0.0
4547,2008,1,4,5,2023.0,1900,2134.0,2015,WN,3939,N320SW,71.0,75.0,51.0,79.0,83.0,OAK,LAX,337,5.0,15.0,0,,0,0.0,0.0,1.0,0.0,78.0
4548,2008,1,4,5,826.0,755,1340.0,1320,WN,3320,N678AA,194.0,205.0,180.0,20.0,31.0,OAK,MCI,1489,4.0,10.0,0,,0,15.0,0.0,0.0,0.0,5.0
4549,2008,1,4,5,1428.0,1340,1935.0,1905,WN,3829,N730SW,187.0,205.0,172.0,30.0,48.0,OAK,MCI,1489,3.0,12.0,0,,0,12.0,0.0,0.0,0.0,18.0
4550,2008,1,4,5,920.0,905,1525.0,1505,WN,79,N725SW,245.0,240.0,210.0,20.0,15.0,OAK,MDW,1844,4.0,31.0,0,,0,0.0,7.0,5.0,0.0,8.0
4551,2008,1,4,5,1545.0,1425,2128.0,2025,WN,514,N265WN,223.0,240.0,212.0,63.0,80.0,OAK,MDW,1844,4.0,7.0,0,,0,11.0,0.0,0.0,0.0,52.0
4552,2008,1,4,5,620.0,610,1213.0,1215,WN,792,N221WN,233.0,245.0,213.0,-2.0,10.0,OAK,MDW,1844,6.0,14.0,0,,0,,,,,
4553,2008,1,4,5,1230.0,1210,1839.0,1815,WN,1136,N232WN,249.0,245.0,218.0,24.0,20.0,OAK,MDW,1844,7.0,24.0,0,,0,12.0,0.0,4.0,0.0,8.0
4554,2008,1,4,5,1759.0,1715,2341.0,2310,WN,2091,N443WN,222.0,235.0,208.0,31.0,44.0,OAK,MDW,1844,6.0,8.0,0,,0,20.0,0.0,0.0,0.0,11.0
4555,2008,1,4,5,1552.0,1445,1701.0,1555,WN,84,N347SW,69.0,70.0,57.0,66.0,67.0,OAK,ONT,361,4.0,8.0,0,,0,6.0,0.0,0.0,0.0,60.0
4556,2008,1,4,5,1114.0,1115,1228.0,1225,WN,111,N411WN,74.0,70.0,55.0,3.0,-1.0,OAK,ONT,361,3.0,16.0,0,,0,,,,,
4557,2008,1,4,5,2029.0,2000,2141.0,2115,WN,464,N433LV,72.0,75.0,57.0,26.0,29.0,OAK,ONT,361,5.0,10.0,0,,0,1.0,0.0,0.0,0.0,25.0
4558,2008,1,4,5,2139.0,2050,2249.0,2205,WN,582,N626SW,70.0,75.0,58.0,44.0,49.0,OAK,ONT,361,6.0,6.0,0,,0,7.0,0.0,0.0,0.0,37.0
4559,2008,1,4,5,1817.0,1705,1931.0,1820,WN,835,N231WN,74.0,75.0,55.0,71.0,72.0,OAK,ONT,361,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,71.0
4560,2008,1,4,5,1320.0,1245,1427.0,1400,WN,898,N613SW,67.0,75.0,56.0,27.0,35.0,OAK,ONT,361,4.0,7.0,0,,0,13.0,0.0,0.0,0.0,14.0
4561,2008,1,4,5,1921.0,1850,2035.0,2005,WN,988,N374SW,74.0,75.0,60.0,30.0,31.0,OAK,ONT,361,5.0,9.0,0,,0,5.0,0.0,0.0,0.0,25.0
4562,2008,1,4,5,846.0,845,953.0,1000,WN,991,N210WN,67.0,75.0,52.0,-7.0,1.0,OAK,ONT,361,3.0,12.0,0,,0,,,,,
4563,2008,1,4,5,1009.0,955,1130.0,1110,WN,2109,N427WN,81.0,75.0,53.0,20.0,14.0,OAK,ONT,361,6.0,22.0,0,,0,14.0,0.0,6.0,0.0,0.0
4564,2008,1,4,5,611.0,610,727.0,725,WN,2373,N218WN,76.0,75.0,53.0,2.0,1.0,OAK,ONT,361,4.0,19.0,0,,0,,,,,
4565,2008,1,4,5,731.0,730,844.0,845,WN,2808,N342SW,73.0,75.0,51.0,-1.0,1.0,OAK,ONT,361,4.0,18.0,0,,0,,,,,
4566,2008,1,4,5,1652.0,1540,1812.0,1655,WN,3765,N320SW,80.0,75.0,63.0,77.0,72.0,OAK,ONT,361,4.0,13.0,0,,0,0.0,0.0,5.0,0.0,72.0
4567,2008,1,4,5,921.0,915,1103.0,1055,WN,286,N663SW,102.0,100.0,71.0,8.0,6.0,OAK,PDX,543,4.0,27.0,0,,0,,,,,
4568,2008,1,4,5,1731.0,1650,1857.0,1830,WN,430,N465WN,86.0,100.0,71.0,27.0,41.0,OAK,PDX,543,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,27.0
4569,2008,1,4,5,622.0,615,756.0,755,WN,491,N679AA,94.0,100.0,75.0,1.0,7.0,OAK,PDX,543,3.0,16.0,0,,0,,,,,
4570,2008,1,4,5,2148.0,2115,2321.0,2255,WN,644,N475WN,93.0,100.0,77.0,26.0,33.0,OAK,PDX,543,6.0,10.0,0,,0,2.0,0.0,0.0,0.0,24.0
4571,2008,1,4,5,2029.0,1940,2153.0,2120,WN,829,N473WN,84.0,100.0,71.0,33.0,49.0,OAK,PDX,543,5.0,8.0,0,,0,13.0,0.0,0.0,0.0,20.0
4572,2008,1,4,5,1628.0,1215,1752.0,1355,WN,2011,N726SW,84.0,100.0,71.0,237.0,253.0,OAK,PDX,543,4.0,9.0,0,,0,36.0,0.0,0.0,0.0,201.0
4573,2008,1,4,5,2240.0,2050,110.0,2340,WN,190,N671SW,90.0,110.0,79.0,90.0,110.0,OAK,PHX,646,3.0,8.0,0,,0,12.0,0.0,0.0,0.0,78.0
4574,2008,1,4,5,2039.0,1635,2314.0,1930,WN,753,N726SW,95.0,115.0,83.0,224.0,244.0,OAK,PHX,646,6.0,6.0,0,,0,5.0,0.0,0.0,0.0,219.0
4575,2008,1,4,5,1623.0,1300,1917.0,1550,WN,933,N729SW,114.0,110.0,90.0,207.0,203.0,OAK,PHX,646,5.0,19.0,0,,0,156.0,0.0,4.0,0.0,47.0
4576,2008,1,4,5,911.0,855,1159.0,1145,WN,1167,N482WN,108.0,110.0,82.0,14.0,16.0,OAK,PHX,646,5.0,21.0,0,,0,,,,,
4577,2008,1,4,5,1926.0,1815,2211.0,2110,WN,1222,N675AA,105.0,115.0,89.0,61.0,71.0,OAK,PHX,646,3.0,13.0,0,,0,0.0,0.0,0.0,0.0,61.0
4578,2008,1,4,5,1142.0,1125,1424.0,1415,WN,1686,N792SW,102.0,110.0,82.0,9.0,17.0,OAK,PHX,646,4.0,16.0,0,,0,,,,,
4579,2008,1,4,5,618.0,615,913.0,910,WN,2894,N369SW,115.0,115.0,95.0,3.0,3.0,OAK,PHX,646,5.0,15.0,0,,0,,,,,
4580,2008,1,4,5,1721.0,1605,,1655,WN,985,N613SW,,50.0,,,76.0,OAK,RNO,180,,9.0,0,,1,,,,,
4581,2008,1,4,5,2057.0,2040,2158.0,2130,WN,1587,N740SW,61.0,50.0,48.0,28.0,17.0,OAK,RNO,180,6.0,7.0,0,,0,0.0,0.0,11.0,0.0,17.0
4582,2008,1,4,5,756.0,740,845.0,830,WN,2113,N314SW,49.0,50.0,34.0,15.0,16.0,OAK,RNO,180,4.0,11.0,0,,0,0.0,0.0,6.0,0.0,9.0
4583,2008,1,4,5,1335.0,1255,1424.0,1345,WN,3502,N392SW,49.0,50.0,36.0,39.0,40.0,OAK,RNO,180,5.0,8.0,0,,0,0.0,0.0,0.0,0.0,39.0
4584,2008,1,4,5,1725.0,1650,1849.0,1815,WN,318,N229WN,84.0,85.0,69.0,34.0,35.0,OAK,SAN,446,4.0,11.0,0,,0,9.0,0.0,0.0,0.0,25.0
4585,2008,1,4,5,618.0,615,752.0,740,WN,588,N769SW,94.0,85.0,61.0,12.0,3.0,OAK,SAN,446,2.0,31.0,0,,0,,,,,
4586,2008,1,4,5,,800,,925,WN,612,,,85.0,,,,OAK,SAN,446,,,1,A,0,,,,,
4587,2008,1,4,5,1302.0,1250,1416.0,1410,WN,639,N264LV,74.0,80.0,63.0,6.0,12.0,OAK,SAN,446,3.0,8.0,0,,0,,,,,
4588,2008,1,4,5,1510.0,1430,1643.0,1550,WN,828,N411WN,93.0,80.0,75.0,53.0,40.0,OAK,SAN,446,1.0,17.0,0,,0,5.0,0.0,13.0,0.0,35.0
4589,2008,1,4,5,1005.0,955,1128.0,1120,WN,1022,N449WN,83.0,85.0,62.0,8.0,10.0,OAK,SAN,446,2.0,19.0,0,,0,,,,,
4590,2008,1,4,5,1259.0,1140,1419.0,1305,WN,1065,N455WN,80.0,85.0,68.0,74.0,79.0,OAK,SAN,446,4.0,8.0,0,,0,10.0,0.0,0.0,0.0,64.0
